Id,LookupId,Number,Aircraft_RegistrationNumber,StartDate,EndDate,StartTime,EndTime,Status_Name,TermsAndConditions,Created,LastUpdated,IsActive,Notes,EstimatedInventoryCostSubTotal,EstimatedLaborCostSubTotal,EstimatedAdditionalCostSubTotal,EstimatedTotalCost,ActualInventoryCostSubTotal,ActualLaborCostSubTotal,ActualAdditionalCostSubTotal,ActualTotalCost,OpenLineItemCount,InReviewLineItemCount,RequireSignatureLineItemCount,ClosedLineItemCount,LineItemCount,EstimatedHours,CompletedHours,RemainingHours,ClosedLineItemPercent,CompletedHoursPercent,ContactName,ContactEmail,ContactPhone,ReferenceField,FlightDocsURL
131486,fed91fd9-ff0c-4883-85d8-0f9ebf6e6121,770-01-16-23RM,N770JS,2023-01-16,2023-01-17,,2023-01-17T20:00:00Z,Canceled,,2023-01-16T17:26:43.333Z,2023-01-16T17:28:09.9043322Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,Flyexclusive,mxcontrol@flyexclusive.com,877-615-1587,,https://app2.flightdocs.com/#/work-orders/work-order/detail/131486
137719,6a4a4664-4dc5-40e5-91b2-e4a353886266,768-3-23-23KS,N768JS,,,,,Draft,,2023-03-24T00:47:41.717Z,2023-03-24T00:48:49.2098006Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,,,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/137719
137322,b02b01bd-ff34-41c5-a91f-c5edf27c6693,768-3-20-23RW,N768JS,2023-03-14,2023-03-22,2023-03-14T14:20:00Z,2023-03-22T20:00:00Z,Closed,,2023-03-20T13:40:47.103Z,2023-03-22T11:55:28.2812232Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,Right TR,https://app2.flightdocs.com/#/work-orders/work-order/detail/137322
136651,830f3b90-a285-4b71-86fa-ee1d9d8782ef,768-3-13-23RW,N768JS,2023-03-13,2023-03-13,2023-03-13T16:30:00Z,2023-03-13T18:00:00Z,Draft,,2023-03-13T16:36:03.1Z,2023-03-13T16:36:53.9447544Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,,0.0,,0,0,,,,AC Servicing,https://app2.flightdocs.com/#/work-orders/work-order/detail/136651
133681,82ab2377-b238-4c43-afc9-056c31a7c567,768-2-8-23DTW,N768JS,,,,,Closed,,2023-02-09T02:17:01.707Z,2023-02-22T19:17:34.7852364Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,13,,,,100,0,,,,TIRE WORN / CAMBER ADJ / A/C NEEDS FIXED,https://app2.flightdocs.com/#/work-orders/work-order/detail/133681
133499,59ae387e-7f62-4ddc-ae74-6801290c44b0,768-2-7-23RW,N768JS,2023-02-08,2023-02-09,2023-02-08T22:30:00Z,2023-02-09T13:00:00Z,Canceled,,2023-02-07T14:19:24.337Z,2023-02-09T02:52:17.1664591Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133499
135133,9f942952-e9ca-4797-b544-2abec92c6e06,768-2-25-23RW,N768JS,2023-02-25,2023-02-26,2023-02-25T15:00:00Z,2023-02-26T22:00:00Z,Closed,,2023-02-25T15:57:10.897Z,2023-03-04T20:15:04.3693511Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,ACM Oil,https://app2.flightdocs.com/#/work-orders/work-order/detail/135133
133822,cfd9afc4-209f-4c42-a40f-d3c766c6afe0,768-2-10-23RW,N768JS,2023-02-10,2023-02-12,2023-02-10T17:00:00Z,2023-02-12T17:00:00Z,Closed,,2023-02-10T17:10:14.333Z,2023-02-15T12:59:35.7974969Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133822
130573,238447ef-e8d1-439b-8146-98aafd36a402,768-1-4-23DTW,N768JS,,,,,Closed,,2023-01-05T05:19:18.327Z,2023-01-09T16:20:19.8793545Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,BRAKE EMER. BOTTLE / O2 / HUMMING,https://app2.flightdocs.com/#/work-orders/work-order/detail/130573
132785,b7cdce7e-0fb5-481c-931b-5edaa8aa7029,768-1-30-23DTW,N768JS,,,,,Closed,,2023-01-30T23:08:02.69Z,2023-02-04T22:46:18.2793623Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,7,,,,100,0,,,,ACM OVERHEAT ANNUN. FLASH                         FLY EXCLUSIVE  KISO,https://app2.flightdocs.com/#/work-orders/work-order/detail/132785
132629,80650728-9015-447c-84fd-40db8694ad0b,768-1-28-23DTW,N768JS,,,,,Closed,,2023-01-29T03:40:23.557Z,2023-02-01T15:51:24.6316824Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,"EMERG. EXIT LOCK PIN / LH, RH VISOR",https://app2.flightdocs.com/#/work-orders/work-order/detail/132629
129762,4b748ec8-70cb-4dce-88de-636829314cf6,768-12-27-22TH,N768JS,2022-12-27,,2022-12-27T14:30:00Z,,Closed,,2022-12-27T19:46:20.453Z,2023-01-04T11:33:08.8845886Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,Rocky,mxcontrol@flyexclusive.com,8776151589,,https://app2.flightdocs.com/#/work-orders/work-order/detail/129762
131967,e13212c1-0da7-4128-96c9-980560a39af9,768-1-21-23MST,N768JS,2023-01-21,,2023-01-21T13:42:00Z,,Closed,,2023-01-21T18:41:01.907Z,2023-01-24T13:25:34.2706817Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/131967
128415,cf025459-1316-4969-906d-df76ec00cca5,768-12-11-22BAP,N768JS,,,,,Closed,,2022-12-11T15:38:58.763Z,2022-12-20T13:32:36.1729805Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/128415
127936,1d53c825-de85-4ccf-aeaa-8222c574350a,768-12-06-22RM,N768JS,2022-12-06,2022-12-06,2022-12-06T11:50:00Z,2022-12-06T12:30:00Z,Closed,,2022-12-06T16:58:22.82Z,2022-12-09T20:51:09.859925Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,SERVICING REQUIRED,https://app2.flightdocs.com/#/work-orders/work-order/detail/127936
127830,4e1dfe10-f427-4c06-93cd-31262a957716,768-12-05-22RM,N768JS,2022-12-05,2022-12-06,2022-12-05T14:17:00Z,2022-12-06T10:00:00Z,Closed,,2022-12-05T19:18:11.23Z,2022-12-09T19:06:10.0030484Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,SERVICING REQUIRED,https://app2.flightdocs.com/#/work-orders/work-order/detail/127830
125377,92dfaf1c-cd99-4b71-bc03-12a250ffd97d,768-11-8-22DTW,N768JS,,,,,Closed,,2022-11-08T20:27:14.823Z,2022-11-14T18:36:46.5518977Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,,,,100,0,,,,RT MLG GEAR POS.  LIGHT OUT                                   FLY EXCLUSIVE MSU,https://app2.flightdocs.com/#/work-orders/work-order/detail/125377
127206,3ab092d4-2908-4ebf-b669-0e82e6c19f95,768-11-29-22DTW,N768JS,,,,,Closed,,2022-11-30T01:53:49.183Z,2022-12-01T11:41:14.586184Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,O2 REQUIRES SERVICE                                             DC JETS,https://app2.flightdocs.com/#/work-orders/work-order/detail/127206
126971,54c2343d-f211-4cf4-a055-ac3fb66cf532,768-11-28-22RM,N768JS,2022-11-28,2022-11-28,2022-11-28T14:00:00Z,2022-11-28T20:00:00Z,Closed,,2022-11-28T12:53:22.183Z,2022-12-05T17:57:33.8669491Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,ENG RUNS,https://app2.flightdocs.com/#/work-orders/work-order/detail/126971
126827,49998760-171b-41af-8b90-13afe2773afd,768-11-24-22DTW,N768JS,,,,,Closed,,2022-11-25T03:23:39.057Z,2022-11-30T11:41:53.7826265Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,#2 ENG LKS OIL                                                         JET EAST,https://app2.flightdocs.com/#/work-orders/work-order/detail/126827
125719,6f491721-87ab-4c97-a8c0-a3d79757a93e,768-11-13-22RM,N768JS,2022-11-13,2022-11-13,2022-11-13T08:44:00Z,2022-11-13T00:00:00Z,Closed,,2022-11-13T13:46:15.12Z,2022-11-15T15:20:37.9413062Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,SERVICING REQUIRED,https://app2.flightdocs.com/#/work-orders/work-order/detail/125719
125002,ac2e28d1-fc8e-4b57-9bf1-9f74462646bf,768-11-1-22CTW,N768JS,,,,,Closed,,2022-11-03T17:50:49.94Z,2022-12-05T17:53:13.8017465Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/125002
123845,b8b16c6d-8d59-44c8-8512-04d963a1a26c,768-10-23-22DTW,N768JS,,,,,Closed,,2022-10-23T19:30:08.137Z,2022-10-24T18:47:54.4829348Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,TURBULENCE INSP.                                                    ELLIOTT AVIATION,https://app2.flightdocs.com/#/work-orders/work-order/detail/123845
121961,73940c6f-6ed1-4a12-8b50-141a6d0985c9,768-10-12-22DTW,N768JS,2022-10-12,2022-10-15,2022-10-12T19:00:00Z,2022-10-15T19:00:00Z,Closed,,2022-10-13T04:03:22.823Z,2022-10-18T11:22:10.006529Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/121961
136179,bb27bcc7-0928-49ae-a168-88855b2b1dd3,768-03-08-23BS,N768JS,2023-03-08,2023-03-09,,,Closed,,2023-03-07T17:29:38.15Z,2023-03-20T10:24:01.0143386Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,11,0.0,0.0,0.0,100,0,,,,SCH MX DCU DWNLD/PHASEMM,https://app2.flightdocs.com/#/work-orders/work-order/detail/136179
120508,b12095ac-8ee2-4db4-b3a1-2535d4e205d1,764-9-28-22DTW,N764JS,2022-09-28,,2022-09-28T21:00:00Z,,Canceled,,2022-09-29T03:09:47.903Z,,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/120508
122391,3805807f-aaa8-4660-bf7e-f4135c836d22,764-9-20-22TL,N764JS,2022-09-20,2023-01-18,,,Canceled,,2022-10-18T13:44:14.697Z,2022-10-18T13:50:08.3044768Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/122391
137177,b2cdd84b-8b25-4436-81ca-c9326b99d9b3,764-3-17-23DTW,N764JS,,,,,Closed,,2023-03-17T23:28:46.783Z,2023-03-21T16:00:08.6162423Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,PILOT REQUEST O2 SERVICE,https://app2.flightdocs.com/#/work-orders/work-order/detail/137177
136571,676bf119-4eab-41fa-a348-9170eb5be4e9,764-3-12-23DTW,N764JS,,,,,Closed,,2023-03-12T22:32:40.557Z,2023-03-14T17:16:25.5351263Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,O2 SERVICE                                                                        RIZO JET AVIONICS,https://app2.flightdocs.com/#/work-orders/work-order/detail/136571
135184,21a87e0a-9d1b-47f9-ab0f-f5bc68c9bd6b,764-2-26-23CTW,N764JS,2023-02-26,2023-02-27,2023-02-27T02:30:00Z,2023-02-27T15:00:00Z,Closed,,2023-02-27T02:54:19.057Z,2023-03-04T20:04:34.6521547Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,,,,100,0,,,,STEPS,https://app2.flightdocs.com/#/work-orders/work-order/detail/135184
135056,62fe415b-f590-40fd-8fde-75cc1aa632c5,764-2-23-23RW,N764JS,2023-02-23,2023-02-24,2023-02-24T02:00:00Z,2023-02-24T16:00:00Z,Closed,,2023-02-24T15:10:27.393Z,2023-03-04T19:49:56.3774483Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/135056
133158,9a3fe2ac-a928-4d70-bb9d-2d7394deb599,764-2-2-23DG,N764JS,2023-02-02,2023-02-03,2023-02-02T23:00:00Z,2023-02-03T23:00:00Z,Closed,,2023-02-02T23:01:20.547Z,2023-02-08T12:20:38.6537328Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/133158
134774,68014f69-c4b2-4125-925e-298364f53b6d,764-2-21-23MST,N764JS,2023-02-21,,2023-02-21T09:48:00Z,,Closed,,2023-02-21T15:48:02.143Z,2023-02-23T13:11:52.4055104Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/134774
134539,138e6990-9c9f-4baf-b5cc-39760059fce9,764-2-18-23RW,N764JS,2023-02-18,2023-02-18,2023-02-18T18:00:00Z,2023-02-19T05:00:00Z,Closed,,2023-02-18T18:42:49.053Z,2023-02-22T14:57:21.2372405Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/134539
134236,2be8c694-abe2-4b60-9f07-40916c61b305,764-2-15-23RW,N764JS,2023-02-15,2023-02-15,2023-02-15T18:00:00Z,2023-02-16T03:00:00Z,Canceled,,2023-02-15T18:06:46.31Z,2023-02-15T18:08:01.4714565Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/134236
134255,7305ac90-20ee-4abf-bb55-d028987e906c,764-2-15-23DTW,N764JS,,,,,Closed,,2023-02-15T20:47:52.4Z,2023-02-22T15:14:08.8436254Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,0.0,0.0,0.0,100,0,,,,O2 SERVICE,https://app2.flightdocs.com/#/work-orders/work-order/detail/134255
133842,a9b3d5e6-b655-46fe-8903-cba83e3716dc,764-2-10-23SH,N764JS,2023-02-10,2023-02-10,2023-02-10T21:45:00Z,2023-02-11T03:45:00Z,Closed,,2023-02-10T21:47:35.983Z,2023-02-15T16:22:18.9583381Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,0.0,0.0,0.0,100,0,,,,Acceptance report,https://app2.flightdocs.com/#/work-orders/work-order/detail/133842
130976,010481b6-6816-48bf-9211-048013e540b9,764-1-9-23MJS,N764JS,,,,,Closed,,2023-01-09T21:17:24Z,2023-01-10T13:06:35.7490626Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,TAILCONE ANNUNCIATION,https://app2.flightdocs.com/#/work-orders/work-order/detail/130976
130818,b5dbd103-33f9-4395-8b4b-5e05ff6c118d,764-1-7-23RW,N764JS,2023-01-07,2023-01-09,,2023-01-10T01:00:00Z,Closed,,2023-01-07T16:08:05.773Z,2023-01-10T13:15:47.1391718Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,0.0,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/130818
130621,3445259b-1c37-4326-8c3d-908abd804a80,764-1-5-23BAP,N764JS,,,,,Closed,,2023-01-05T18:26:04.437Z,2023-01-09T14:15:08.8133652Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,Servicing,https://app2.flightdocs.com/#/work-orders/work-order/detail/130621
129518,4fda9805-bf63-448d-96f0-f51cc4fd5c40,764-1-31-23JL,N764JS,2023-01-31,2023-02-01,,,Closed,,2022-12-23T04:52:03.033Z,2023-02-12T19:06:23.9726683Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,37,37,0.0,0.0,0.0,100,0,,,,SCHEDULED MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/129518
128208,aa6a2492-fc5d-4103-bc8b-399baf46383d,764-12-8-22RM,N764JS,2022-12-08,2022-12-08,2022-12-08T10:00:00Z,2022-12-08T14:00:00Z,Closed,,2022-12-08T18:01:22.19Z,2022-12-09T20:34:21.3866782Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,HYD caution,https://app2.flightdocs.com/#/work-orders/work-order/detail/128208
128119,edc2b25c-4259-4837-baa6-39ef8f8060bc,764-12-7-22DTW,N764JS,,,,,Closed,,2022-12-07T23:10:53.84Z,2022-12-12T11:45:47.878403Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,LOW HYD FLOW                                                        FLY EXCLUSIVE,https://app2.flightdocs.com/#/work-orders/work-order/detail/128119
127920,72036810-ad55-4aa5-a187-ccf719c9a2ea,764-12-6-22RM,N764JS,2022-12-06,2022-12-06,2022-12-06T09:53:00Z,2022-12-06T16:01:00Z,Closed,,2022-12-06T15:00:47.58Z,2022-12-09T20:47:54.079937Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,#2 starter duct,https://app2.flightdocs.com/#/work-orders/work-order/detail/127920
127972,26f9cadd-cb53-4010-b66f-85210f969a6b,764-12-6-22MJS,N764JS,,,,,Closed,,2022-12-06T21:33:41.107Z,2022-12-08T16:18:36.5536666Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,NLG STRUT &  RT T/R,https://app2.flightdocs.com/#/work-orders/work-order/detail/127972
129973,01ae1104-0b62-477e-a37f-107ed0520fc2,764-12-29-22RM,N764JS,2022-12-29,2022-12-30,2022-12-29T19:00:00Z,2022-12-30T08:00:00Z,Closed,,2022-12-29T19:27:49.377Z,2023-01-03T13:08:29.4604243Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,Nose strut service,https://app2.flightdocs.com/#/work-orders/work-order/detail/129973
129677,c7d24133-97b2-4040-9341-dd6ebea864f8,764-12-26-22DTW,N764JS,,,,,Closed,,2022-12-27T02:01:17.033Z,2022-12-27T15:54:13.5986911Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,O2 SERVICE / ALCOHOL                                          JP AEROTECHNICS,https://app2.flightdocs.com/#/work-orders/work-order/detail/129677
129586,5842f010-65de-4d0d-9695-e19582365adb,764-12-24-22DTW,N764JS,,,,,Closed,,2022-12-24T23:30:17.23Z,2022-12-27T15:23:51.5973917Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,TAIL CONE DOOR LIGHT ON                                 JP AEROTECHNICS,https://app2.flightdocs.com/#/work-orders/work-order/detail/129586
128930,21d36c83-852b-4505-8a0a-5dbdefd72f37,764-12-16-22RM,N764JS,2022-12-16,2022-12-18,2022-12-16T11:56:00Z,2022-12-18T16:00:00Z,Closed,,2022-12-16T16:59:35.197Z,2022-12-20T12:54:26.6607246Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,O2 REQ. SERVICE,https://app2.flightdocs.com/#/work-orders/work-order/detail/128930
128916,1b73d567-61bd-4b18-b25a-a924cd5e6da3,764-12-16-22CW,N764JS,2022-12-16,2022-12-22,,,Closed,,2022-12-16T14:27:01.957Z,2023-02-10T14:25:59.4032416Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35,35,0.0,0.0,0.0,100,0,,,,SCH MX,https://app2.flightdocs.com/#/work-orders/work-order/detail/128916
131160,a2bdfe2c-1f7c-427a-a43c-6a62daf16c88,764-1-11-23MST,N764JS,2023-01-11,,2023-01-11T13:26:00Z,,Closed,,2023-01-11T19:25:42.733Z,2023-01-25T13:52:29.2644996Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/131160
122403,6009f58e-cb84-4307-ab5c-66837091cf8a,764-10-4-22MST,N764JS,2022-10-01,2023-01-29,,,Canceled,,2022-10-18T14:09:57.683Z,2022-10-18T14:10:13.4826193Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,,https://app2.flightdocs.com/#/work-orders/work-order/detail/122403
122151,9a6a3678-e135-438d-a105-e88c3d68c5c7,764-10-14-22DTW,N764JS,2022-10-14,2022-10-15,2022-10-14T18:00:00Z,2022-10-15T07:00:00Z,Canceled,,2022-10-14T19:21:42.113Z,2022-10-14T19:26:39.0670298Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,MA INSP,https://app2.flightdocs.com/#/work-orders/work-order/detail/122151
131595,5f61d63e-0829-49e7-9e2b-3316a46a96a4,764-01-17-23RM,N764JS,2023-01-17,2023-01-17,2023-01-17T12:00:00Z,2023-01-17T23:00:00Z,Closed,,2023-01-17T17:31:20.94Z,2023-01-25T13:13:32.1193582Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,,,,100,0,Flyexclusive,mxcontrol@flyexclusive.com,877-615-1587,Servicing,https://app2.flightdocs.com/#/work-orders/work-order/detail/131595
134825,a2eded2b-e50f-4c5f-b0d4-21b7298c7615,761-2-21-23ASK,N761JS,,,,,Canceled,,2023-02-22T02:05:37.273Z,2023-02-22T16:38:15.9805183Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,TRNSFD to WO761-2-25-23JL,https://app2.flightdocs.com/#/work-orders/work-order/detail/134825
134162,3bb1800e-2881-437b-8934-ccae2594a336,761-2-14-23DTW,N761JS,,,,,Closed,,2023-02-14T23:25:06.783Z,2023-02-22T14:49:39.0470969Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,,,,100,0,,,,#2 ENG OIL LEAK,https://app2.flightdocs.com/#/work-orders/work-order/detail/134162
130842,8eb0da66-c13c-4cc2-aee1-ea2f5d93b51b,761-1-7-23SY,N761JS,2023-01-07,2023-01-08,2023-01-08T02:00:00Z,2023-01-09T04:59:00Z,Closed,,2023-01-08T01:23:29.437Z,2023-01-24T13:20:02.4648359Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16,16,0.0,0.0,0.0,100,0,,,,Sched MX - PHASE 54 PILOT SQUAWKS             BIG SKY,https://app2.flightdocs.com/#/work-orders/work-order/detail/130842
129028,c26789a1-63e5-45fa-a1f8-d2da58cdad1f,761-12-18-22BAP,N761JS,,,,,Closed,,2022-12-18T16:48:48.313Z,2023-01-13T14:52:25.8754414Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,,,,100,0,,,,blowdown bottle and o2 service,https://app2.flightdocs.com/#/work-orders/work-order/detail/129028
125398,1ff6aeae-f97d-48b9-87e6-86c6af8242be,761-11-8-22DTW,N761JS,,,,,Closed,,2022-11-09T03:52:13.99Z,2022-11-14T14:44:52.8704478Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,7,,,,100,0,,,,PILOT ACCEPT SQUAWKS                                       JET EAST,https://app2.flightdocs.com/#/work-orders/work-order/detail/125398
126815,d17a8211-7fc2-4c60-9aa8-aa79439062cb,761-11-24-22DF,N761JS,2022-11-24,2022-11-26,2022-11-24T14:00:00Z,2022-11-26T13:00:00Z,Closed,,2022-11-24T19:11:45.537Z,2022-12-09T20:28:25.5529478Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,scott,jskilz20@gmail.com,610-264-1609,RH LANDING GEAR LIGHT OUT,https://app2.flightdocs.com/#/work-orders/work-order/detail/126815
125988,7eceb260-c0b7-4da5-ba0b-63a230423434,761-11-15-22DTW,N761JS,,,,,Canceled,,2022-11-16T00:35:04.327Z,2022-11-16T00:36:06.3095588Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,RT MLG TIRE WORN                                                  FLY EXCLUSIVE,https://app2.flightdocs.com/#/work-orders/work-order/detail/125988
126006,c90e62d6-ff4f-405a-a61f-a566bfa74d28,761-11-15-22DTW,N761JS,,,,,Closed,,2022-11-16T05:13:38.63Z,2022-11-22T15:56:53.0752575Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,7,,,,100,0,,,,RT MLG TIRE / MULTIPLE SQUAWKS                     FLY EXCLUSIVE MSU,https://app2.flightdocs.com/#/work-orders/work-order/detail/126006
125741,bd266efd-bd25-40ae-9d42-654303950538,761-11-13-22DTW,N761JS,,,,,Closed,,2022-11-13T21:35:15.01Z,2022-11-14T15:32:32.898174Z,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,,,,100,0,,,,SERVICING REQ.                                                        JET EAST,https://app2.flightdocs.com/#/work-orders/work-order/detail/125741
125687,a7861eeb-e4b6-45dd-b38c-22db4483d3bc,761-11-12-22RM,N761JS,2022-11-14,2022-11-14,2022-11-14T17:00:00Z,2022-11-14T21:00:00Z,Canceled,,2022-11-12T17:31:40.747Z,2022-11-13T21:25:48.1801264Z,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,,,,SERVICING REQUIRED,https://app2.flightdocs.com/#/work-orders/work-order/detail/125687
