"id","created_at","updated_at","airport_id","name","address_id","phone_number","notes","email","is_archived","address_text","preferred","frequency"
4226,"2021-08-27 20:09:32.38086+00","2021-08-27 20:09:32.38086+00",4855,"MENZIES EXECUTIVE AVIATION","b146bdf6-0772-11ec-b897-16a398308e81","+34 606 763666",NULL,NULL,False,"Aeropuerto de Murcia",NULL,"131.75"
5353,"2021-08-27 21:01:43.348025+00","2021-08-27 21:01:43.348025+00",7988,"NORTH STAR AVIATION","fb79d01e-0779-11ec-a9a1-16a398308e81","+1 620 356 4528",NULL,"northsa@pld.com",False,"801 W Airport Blvd",NULL,"122.8"
2543,"2021-08-27 14:48:28.426113+00","2021-08-27 14:48:28.426113+00",1906,"DNATA AIRPORT SERVICES","d7115082-0745-11ec-993b-16a398308e81","+61 8 8945 7100",NULL,NULL,False,"4b Lancaster Road",NULL,"124.525"
2101,"2021-03-27 14:42:11.112651+00","2021-03-27 14:42:11.112651+00",1668,"UNIVERSAL AVIATION",NULL,"+52 722 273 1156",NULL,"mexico@universalaviation.aero",False,"Aeropuerto Internacional de Cozumel, GAT, Carretera Aeropuerto Internacional de Cozumel Cozumel, Quintana Roo 77600",NULL,NULL
2921,"2021-08-27 14:58:11.859626+00","2021-08-27 14:58:11.859626+00",511,"ROYAL JET ABU DHABI","32c14fee-0747-11ec-a837-16a398308e81","+971 2 505 1801",NULL,"fboauh@royaljetgroup.com",False,"c/o Abu Dhabi Intl Airport",NULL,NULL
2926,"2021-08-27 14:58:11.900768+00","2021-08-27 14:58:11.900768+00",404,"ANTLERS MUNICIPAL AIRPORT","32c95914-0747-11ec-9e55-16a398308e81","+1 580 298 5635",NULL,NULL,False,"100 Se 2nd",NULL,NULL
3411,"2021-08-27 15:19:38.418539+00","2021-08-27 15:19:38.418539+00",2965,"AIRPORT","31ab3644-074a-11ec-b1e2-16a398308e81","+1 619 399 9333",NULL,NULL,False,"1269 Ottawa Beach Rd",NULL,"122.8"
2966,"2021-08-27 14:58:12.502317+00","2021-08-27 14:58:12.502317+00",580,"EXECUJET SPAIN S.L.","332f765e-0747-11ec-a62e-16a398308e81","+34 93 298 3373",NULL,"fbo.lebl@execujet.eu",False,"Terminal Corporativa Aviacion General",NULL,NULL
1506,"2021-02-14 11:54:22.076475+00","2021-02-14 11:54:22.076475+00",8658,"LONG BEACH ENTERPRISES",NULL,"+1 866 678 6881",NULL,NULL,False,NULL,NULL,"122.8"
1052,"2021-02-13 20:54:38.190154+00","2021-02-13 20:54:38.190154+00",1582,"ASMCORP",NULL,"+52 81 8122 5100",NULL,"ops@asmcorp.com.mx",False,"Cancun Airport Cancun",NULL,NULL
2905,"2021-08-27 14:58:11.750051+00","2021-08-27 14:58:11.750051+00",389,"ETHIOPIAN AIRLINES","32b203ae-0747-11ec-8676-16a398308e81","+251 57 775 0574",NULL,"asoagt@ethiopianairlines.com",False,"Assosa Airport",NULL,NULL
2919,"2021-08-27 14:58:11.859572+00","2021-08-27 14:58:11.859572+00",372,"ARAD AIRPORT","32c110a6-0747-11ec-b74d-16a398308e81","+40 257 254440",NULL,"ground.op@aeroportularad.ro",False,"Arad Airport",NULL,NULL
2944,"2021-08-27 14:58:12.396263+00","2021-08-27 14:58:12.396263+00",128,"JETEX - AGADIR FBO","3311417a-0747-11ec-9e58-16a398308e81","+212 666 206565",NULL,"morocco@jetex.com",False,NULL,NULL,NULL
2951,"2021-08-27 14:58:12.423178+00","2021-08-27 14:58:12.423178+00",611,"A.R.E. GROUP","331d6c34-0747-11ec-867a-16a398308e81","+39 348 911 0040",NULL,"ops@aregroup.com",False,"Aeroporto di Brindisi Perozzi",NULL,NULL
6246,"2021-08-30 15:19:10.466387+00","2021-08-30 15:19:10.466387+00",22549,"JEFFERSON CO ARPK","a03f9926-09a5-11ec-8491-16a398308e81","+1 740 264 5388",NULL,NULL,False,"600 Airpark Drive",NULL,"122.8"
1042,"2021-02-13 20:34:22.759455+00","2021-11-27 15:04:09.704557+00",6792,"SHELTAIR KSAV","461f1b22-4f93-11ec-b487-16a398308e81","+1 912 965 0095",NULL,"info-sav@sheltairaviation.com",False,"100 Eddie Jungemann Drive Savannah, GA 31408",False,"128.825"
1032,"2021-02-13 20:23:24.616206+00","2021-02-13 20:23:24.616206+00",2983,"ASMCORP",NULL,"+52 81 8122 5100",NULL,"ops@asmcorp.com.mx",False,NULL,NULL,NULL
2093,"2021-03-17 17:12:25.197627+00","2021-03-17 17:12:25.197627+00",2522,"ASMCORP",NULL,"+52 81 8122 5100",NULL,"ops@asmcorp.com.mx",False,NULL,NULL,NULL
2981,"2021-08-27 14:58:13.50577+00","2021-08-27 14:58:13.50577+00",503,"AIRMARK AIRLINE MARKETING & SERVICES","33c57ff0-0747-11ec-9e5d-16a398308e81","+90 212 444 5538",NULL,"flightsupport@air-mark.com",False,"Antalya Airport Terminal C",NULL,NULL
2989,"2021-08-27 14:58:13.695054+00","2021-08-27 14:58:13.695054+00",527,"HALA BAHRAIN","33d6a62c-0747-11ec-9e5e-16a398308e81","+973 1 732 9555",NULL,"info@halabahrain.bh",False,"General Aviation Terminal",NULL,NULL
3008,"2021-08-27 14:58:14.009098+00","2021-08-27 14:58:14.009098+00",81,"ARAB WINGS","34163fc6-0747-11ec-bbd5-16a398308e81","+962 6 489 9797",NULL,"handling@arabwings.com.jo",False,"Marka International Airport",NULL,NULL
3015,"2021-08-27 14:58:14.428485+00","2021-08-27 14:58:14.428485+00",776,"A.T.S. AFRIC TRANS SERVICES","34585a82-0747-11ec-b881-16a398308e81","+223 2022 4435",NULL,"ats@ats.com.ml",False,"Immeuble Le Babemba",NULL,NULL
3036,"2021-08-27 14:58:14.824935+00","2021-08-27 14:58:14.824935+00",250,"TIGER AVIATION SERVICES (TAS)","3491cf38-0747-11ec-9e61-16a398308e81","+20 122 395 0481",NULL,"aly@tigeraviation.aero",False,"Nouszha International Airport",NULL,NULL
2612,"2021-08-27 14:48:39.361987+00","2021-08-27 14:48:39.361987+00",1406,"GROUNDFORCE (MAR HANDLING)","dd967266-0745-11ec-896b-16a398308e81","+212 522 536020",NULL,NULL,False,"Aeroport Mohammed V",NULL,"131.625"
1285,"2021-02-14 02:38:58.694822+00","2021-02-14 02:38:58.694822+00",6353,"ASMCORP",NULL,"+52 81 8122 5100",NULL,"ops@asmcorp.com.mx",False,"Puerto Vallarta Airport Puerto Vallarta",NULL,NULL
3560,"2021-08-27 18:27:46.817137+00","2021-08-27 18:27:46.817137+00",2850,"ASE - EGYPT","7a14af18-0764-11ec-a28c-16a398308e81","+20 2 2267 0008",NULL,"fltops@aseegypt.aero",False,"Borg El Arab International Airport",NULL,NULL
3869,"2021-08-27 18:43:37.813532+00","2021-08-27 18:43:37.813532+00",3791,"STAR AIR AVIATION (PVT) LTD","b0eaf1da-0766-11ec-961e-16a398308e81","+92 21 3459 6500",NULL,"starair@super.net.pk",False,"General Aviation Area",NULL,NULL
5011,"2021-08-27 20:44:53.081899+00","2021-08-27 20:44:53.081899+00",6980,"SIGNATURE FLIGHT SUPPORT","a1510208-0777-11ec-a81a-16a398308e81","+41 27 305 2424",NULL,"sir@signatureflight.ch",False,"Chemin Lambien 12",NULL,"131.955"
1552,"2021-02-14 14:31:48.82111+00","2021-03-06 05:22:17.47071+00",78,"LENAWEE COUNTY AIRPORT","eae27070-7e3b-11eb-bc00-1248a61b23d1","+1 517 265 8993",NULL,"airport.manager@lenawee.mi.us",False,"2651 W Cadmus Rd Adrian, MI 49221",NULL,"122.8"
4703,"2021-08-27 20:32:12.769662+00","2021-08-27 20:32:12.769662+00",6213,"GALAXY AIR SERVICES","dc21ed68-0775-11ec-95bf-16a398308e81","+1 620 336 3440",NULL,"parsons@galaxyfbo.com",False,"163 24000 Rd",NULL,"123.0"
2929,"2021-08-27 14:58:11.901964+00","2021-08-27 14:58:11.901964+00",630,"AWSAJ AVIATION SERVICE CO","32c99956-0747-11ec-a838-16a398308e81","+218 92 531 8962",NULL,NULL,False,"Benina International Airport",NULL,NULL
1335,"2021-02-14 04:33:07.746866+00","2021-03-05 19:10:16.99756+00",6018,"STAHL FLYING SVC","6bc44b7e-7de6-11eb-a21b-1248a61b23d1","+1 304 257 4435",NULL,NULL,False,"440 Airport Rd Petersburg, WV 26847",NULL,"122.8"
2940,"2021-08-27 14:58:12.367257+00","2021-08-27 14:58:12.367257+00",128,"MOROCCAN AVIATION SERVICES","33113aae-0747-11ec-a62c-16a398308e81","+212 661 263113",NULL,"ops@moroccanaviationservices.com",False,"Agadir El Masira Airport",NULL,NULL
2956,"2021-08-27 14:58:12.473587+00","2021-08-27 14:58:12.473587+00",430,"AIRPORT HANDLING","332bf6dc-0747-11ec-9e59-16a398308e81","+33 386 483189",NULL,"operations@auxerre.aeroport.fr",False,"Auxerre (Branches) Airport",NULL,NULL
2965,"2021-08-27 14:58:12.502264+00","2021-08-27 14:58:12.502264+00",580,"SPANISH FBO BARCELONA","33308b0c-0747-11ec-9e5a-16a398308e81","+34 648 798535",NULL,"barcelona@spanishfbo.com",False,"Aeropuerto de Barcelona-El Prat",NULL,NULL
2978,"2021-08-27 14:58:13.500701+00","2021-08-27 14:58:13.500701+00",503,"FLY SERVICE LTD TURKEY","33c54116-0747-11ec-867c-16a398308e81","+90 242 330 3386",NULL,"ayt@flyserviceturkey.com.tr",False,"Bayindir Dishatlar Terminali",NULL,NULL
2983,"2021-08-27 14:58:13.667255+00","2021-08-27 14:58:13.667255+00",552,"LAUSITZ AVIATION","33d5a768-0747-11ec-b7b4-16a398308e81","+49 3591 677 0091",NULL,"info@lausitzaviation.com",False,"Flugplatz Bautzen",NULL,NULL
3002,"2021-08-27 14:58:13.987024+00","2021-08-27 14:58:13.987024+00",81,"JP JETS - JORDANIAN PRIVATE JETS VIP LOUNGE","34124056-0747-11ec-bafc-16a398308e81","+962 6 489 8425",NULL,"info@jpjets.com",False,"Marka International Airport",NULL,NULL
3009,"2021-08-27 14:58:14.012971+00","2021-08-27 14:58:14.012971+00",81,"AURORA AVIATION FBO","34163fe4-0747-11ec-a631-16a398308e81","+962 799 900218",NULL,"ops@aurora-aviation.aero",False,"Amman Civil Airport",NULL,NULL
2959,"2021-08-27 14:58:12.501761+00","2021-08-27 14:58:12.501761+00",580,"UNITED AVIATION SERVICES S.L.","332f81ee-0747-11ec-b87d-16a398308e81","+34 93 370 0654",NULL,"ops.bcn@unitedaviation.es",False,"Barcelona Airport",NULL,"131.425"
2925,"2021-08-27 14:58:11.888748+00","2021-08-27 14:58:11.888748+00",551,"AIR INDIA AIRPORT SERVICES","32c873e6-0747-11ec-bbca-16a398308e81","+91 674 259 6105",NULL,"bbi.apt@airindia.in",False,"Biju Patnaik Airport",NULL,NULL
1300,"2021-02-14 03:32:49.174584+00","2021-12-01 14:55:51.613231+00",248,"GORGE AVIATION SERVICES","c6dc2720-52b6-11ec-aa82-16a398308e81","+1 509 540 1081",NULL,"fly@gorgeaviationservices.com",False,"199 Fairchild Ave Walla Walla, WA 99362",NULL,"123.0"
2934,"2021-08-27 14:58:11.947625+00","2021-08-27 14:58:11.947625+00",629,"DNATA EXECUTIVE AVIATION","32da5aa2-0747-11ec-baf3-16a398308e81","+55 81 3093 9393",NULL,"executive.ops@dnata.com.br",False,"Aeroporto International Val de Cans",NULL,NULL
1375,"2021-02-14 06:16:41.4661+00","2022-01-24 17:32:09.121525+00",28278,"VECTOR AVIATION, LLC","8e9f71a0-7d3b-11ec-ac30-16a398308e81","+1 337 893 7128",NULL,"mike@vectoraviationabbeville.com",False,"262 Jimmy C Vorhoff Dr Abbeville, LA 70510",NULL,"122.8"
2768,"2021-08-27 14:58:07.635721+00","2021-08-27 14:58:07.635721+00",340,"ZAPATA COUNTY ARPT","304ddca0-0747-11ec-bbba-16a398308e81","+1 956 765 4453",NULL,"charles.avaritt@gmail.com",False,"246 Airport Rd",NULL,"122.7"
6294,"2021-08-30 15:19:59.930769+00","2022-02-09 03:52:20.868836+00",23111,"SANDUSKY CO REG AIRPORT","aec0aea0-895b-11ec-8509-16a398308e81","+1 419 547 0131",NULL,NULL,False,"Sandusky County Regional Airport, 1500 County Road 220 Clyde, OH 43410",NULL,"123.05"
2389,"2021-08-27 14:47:36.981652+00","2021-08-27 14:47:36.981652+00",1426,"AIRPORT","b850939c-0745-11ec-a82a-16a398308e81","+1 603 542 7032",NULL,NULL,False,"Claremont Muni Airport",NULL,"122.7"
5689,"2021-08-27 21:20:17.690324+00","2021-08-27 21:20:17.690324+00",9097,"MIDNIGHT PETROLEUM","93a9accc-077c-11ec-b200-16a398308e81","+1 867 766 4000",NULL,"ykairportmidnight@northwestel.net",False,"125 Eagle Drive",NULL,"122.9"
5650,"2021-08-27 21:18:53.632477+00","2021-08-27 21:18:53.632477+00",9015,"AIR CREEBEC INC","6193a7ec-077c-11ec-b1b9-16a398308e81","+1 705 264 9521",NULL,"YTScounter@aircreebec.ca",False,"4475 Airport Road",NULL,"129.05"
2953,"2021-08-27 14:58:12.472244+00","2021-08-27 14:58:12.472244+00",387,"ASMARA INTERNATIONAL AIRPORT","3327ebdc-0747-11ec-bbce-16a398308e81","+291 1 154530",NULL,NULL,False,"Ground Handling Department",NULL,NULL
2952,"2021-08-27 14:58:12.424839+00","2021-08-27 14:58:12.424839+00",350,"PELICAN AVIATION CORP","331d882c-0747-11ec-b750-16a398308e81","+1 337 367 1401",NULL,NULL,False,"1314 Hangar Dr",NULL,NULL
3024,"2021-08-27 14:58:14.48065+00","2021-08-27 14:58:14.48065+00",654,"SA EXPRESS AIRWAYS","345aa09e-0747-11ec-b759-16a398308e81","+27 51 408 4848",NULL,NULL,False,"Box 51/Airport",NULL,"121.6"
6613,"2021-08-30 15:25:40.446313+00","2021-08-30 15:25:40.446313+00",27621,"FOUR WINDS AVIATION","88b20fae-09a6-11ec-bdd5-16a398308e81","+1 641 648 3191",NULL,"fourwindsaviation@prairieinet.net",False,"16041 Hwy 65",NULL,"122.8"
1481,"2021-02-14 10:35:18.514828+00","2021-03-07 02:35:25.797232+00",29500,"BODE AERO SVCS","c5e00140-7eed-11eb-bb5e-1248a61b23d1","+1 505 352 0292",NULL,"aero@flybode.com",False,"7401  Paseo Del Volcan Nw Albuquerque, NM 87120",NULL,"129.6"
2968,"2021-08-27 14:58:12.614368+00","2021-08-27 14:58:12.614368+00",534,"MENZIES AVIATION","333a9f70-0747-11ec-a83b-16a398308e81","+57 53 348019",NULL,NULL,False,"Aeropuerto Ernesto Cortissoz, Soledad",NULL,NULL
2976,"2021-08-27 14:58:13.481087+00","2021-08-27 14:58:13.481087+00",500,"OCEANIA AVIATION","33c53e50-0747-11ec-b753-16a398308e81","+61 8 8956 3419",NULL,NULL,False,NULL,NULL,NULL
3006,"2021-08-27 14:58:13.989123+00","2021-08-27 14:58:13.989123+00",290,"LEE RUNWAY MANAGER","34124a60-0747-11ec-9e5f-16a398308e81","+1 410 956 1280",NULL,"flylee@comcast.net",False,"3090 Solomons Island Rd",NULL,NULL
2144,"2021-05-11 16:42:42.887555+00","2021-05-11 16:42:45.860273+00",7107,"JET WEST","e9b6cba4-b277-11eb-8408-1248a61b23d1","+1 831 422 9400",NULL,"customerservice@jetwestsns.com",False,"280 Mortensen Ave Salinas, CA 93905",NULL,"122.95"
673,"2021-02-03 06:07:34.145156+00","2021-12-01 14:05:28.846418+00",3425,"SHELTAIR KJAX","bd2d7a5a-52af-11ec-817e-16a398308e81","+1 904 741 0904",NULL,"ksvoboda@sheltairaviation.com",False,"14600 Whirlwind Avenue Jacksonville, FL 32218",NULL,"130.8"
7153,"2021-11-20 16:14:43.28687+00","2022-02-01 16:44:40.533673+00",5815,"Austin E Knowlton Executive Terminal","400a0408-837e-11ec-87ae-16a398308e81",NULL,NULL,NULL,False,"2160 W. Case Road Columbus, OH 43235",NULL,NULL
2137,"2021-05-07 20:42:56.65428+00","2021-09-09 15:03:31.560333+00",6450,"RAINCROSS FUEL & OIL INC","18922c0a-117f-11ec-8db4-16a398308e81","+1 951 351 4266",NULL,NULL,False,"6871 Flight Rd #3 Riverside, CA 92504",NULL,"122.95"
599,"2021-02-01 04:25:09.627644+00","2021-03-06 09:40:40.665897+00",1513,"CORSICANA AV SVC","0381b482-7e60-11eb-b29e-1248a61b23d1","+1 903 654 4847",NULL,"canifly@att.net",False,"9000 Navarro Rd Corsicana, TX 75109",NULL,"122.8"
3736,"2021-08-27 18:35:57.203757+00","2021-08-27 18:35:57.203757+00",3339,"HAVAS GROUND HANDLING CO.","9e5e9734-0765-11ec-af2e-16a398308e81","+90 212 465 5711",NULL,"islops@havas.net",False,"Istanbul-Ataturk International Airport",NULL,"131.45"
6560,"2021-08-30 15:25:00.293447+00","2021-08-30 15:25:00.293447+00",27134,"B&G FLYING SERVICE INC.","70c17434-09a6-11ec-bdcf-16a398308e81","+1 205 755 8913",NULL,"bgflying@mindspring.com",False,"700 Airport Rd",NULL,"122.8"
2954,"2021-08-27 14:58:12.472247+00","2021-08-27 14:58:12.472247+00",387,"NASAIR ERITREA","332bcc2a-0747-11ec-b163-16a398308e81","+291 1 200700",NULL,NULL,False,"Asmara International Airport",NULL,NULL
2963,"2021-08-27 14:58:12.50231+00","2021-08-27 14:58:12.50231+00",580,"JETEX BARCELONA","3330c644-0747-11ec-a83a-16a398308e81","+34 93 370 7300",NULL,"bcn-barcelona@jetex.com",False,"Terminal de Aviación Corporativa, Aeropuerto de Barcelona",NULL,NULL
2973,"2021-08-27 14:58:13.47855+00","2021-08-27 14:58:13.47855+00",503,"BILEN AIR SERVICES","33c0c30c-0747-11ec-b166-16a398308e81","+90 242 330 4012",NULL,"aytops@bilenair.com.tr",False,"Antalya Airport",NULL,NULL
3038,"2021-08-27 14:58:14.826059+00","2021-08-27 14:58:14.826059+00",814,"AIRMOTIVE SERVICE LLC","349624b6-0747-11ec-a635-16a398308e81","+1 435 723 5702",NULL,"airboss@xmission.com",False,"1800 N 2000 W #22",NULL,"123.05"
3565,"2021-08-27 18:27:46.836446+00","2021-08-27 18:27:46.836446+00",2850,"Z-AVIATION SERVICES (ZAS)","7a14df42-0764-11ec-b170-16a398308e81","+20 2 2268 7914",NULL,"ops@zasair.com",False,"Borg al Arab Station",NULL,NULL
1148,"2021-02-13 22:52:04.894926+00","2021-11-05 12:32:01.626713+00",6775,"SARATOGA JET CENTER","6035929a-3e34-11ec-b597-16a398308e81","+1 307 326 8344",NULL,"info@saratogajetcenter.com",False,"1112 First Street Saratoga, WY 82331",NULL,"122.8"
2846,"2021-08-27 14:58:10.312231+00","2021-08-27 14:58:10.312231+00",83,"COBHAM AVIATION SERVICES AUSTRALIA","31cf064e-0747-11ec-b876-16a398308e81","+61 8 9478 9089",NULL,"fboadl@airflite.com.au",False,"28 James Schofield Drive",NULL,"129.25"
3013,"2021-08-27 14:58:14.073559+00","2021-08-27 14:58:14.073559+00",771,"MALAYSIA AIRLINES","342381d6-0747-11ec-9e60-16a398308e81","+60 88 203328",NULL,NULL,False,"Kota Kinabalu International Airport",NULL,NULL
187,"2021-01-30 12:39:28.705229+00","2022-02-12 01:30:38.923771+00",4154,"SIGNATURE FLIGHT SUPPORT","626f9a8a-8ba3-11ec-a035-16a398308e81","+1 702 739 1100",NULL,"las@signatureflight.com",False,"6005 Las Vegas Blvd S Las Vegas, NV 89119",True,"128.87"
2110,"2021-04-01 12:42:21.435096+00","2021-04-01 12:42:21.435096+00",7414,"UNIVERSAL AVIATION",NULL,"+52 722 279 3016",NULL,"mexico@universalaviation.aero",False,"Aeropuerto Internacional de Tapachula, GAT, Carretera Puerto Madero km 18.5 Tapachula, Chiapas 30830",NULL,NULL
1311,"2021-02-14 03:54:00.334076+00","2021-11-20 20:00:39.958412+00",6485,"LOW COUNTRY REGIONAL","890c4380-4a3c-11ec-b450-16a398308e81","+1 843 549 2549",NULL,"ramp@lowcountry.com",False,"537 Aviation Way Walterboro, SC 29488",NULL,"122.8"
938,"2021-02-13 18:49:41.799654+00","2021-02-13 18:49:41.799654+00",6787,"WESTERN AIR",NULL,"+1 242 329 4000",NULL,"westernairltd@gmail.com",False,"San Andros Airport Andros",NULL,NULL
1208,"2021-02-14 00:05:29.806001+00","2021-02-14 00:05:29.806001+00",7431,"CAT ISLAND JET CENTER",NULL,"+1 242 342 2125",NULL,NULL,False,NULL,NULL,NULL
5917,"2021-08-30 15:07:53.552917+00","2021-08-30 15:07:53.552917+00",20905,"VIVIAN AIRPORT","0cc702e8-09a4-11ec-bacc-16a398308e81","+1 318 375 5427",NULL,NULL,False,"Airport Road",NULL,NULL
3019,"2021-08-27 14:58:14.441987+00","2021-08-27 14:58:14.441987+00",776,"AURORA - MALI SERVICES FBO","34595702-0747-11ec-bafd-16a398308e81","+971 4 523 5888",NULL,"ops@aurora-aviation.aero",False,"Aeroport Bamako-Modibo Keita International",NULL,NULL
3052,"2021-08-27 14:58:15.566622+00","2021-08-27 14:58:15.566622+00",872,"AVIATION INDIA","35059b2a-0747-11ec-b75d-16a398308e81","+91 11 2652 7051",NULL,"savia@vsnl.com",False,"T-15 2nd Floor",NULL,NULL
3060,"2021-08-27 14:58:15.601692+00","2021-08-27 14:58:15.601692+00",872,"CELEBI PLATINUM FBO SERVICES","350a80a4-0747-11ec-bb01-16a398308e81","+91 97 7313 1777",NULL,"saurabh.dalvi@celebinas.in",False,NULL,NULL,NULL
5916,"2021-08-30 15:07:33.5707+00","2021-08-30 15:07:33.5707+00",19305,"CITY OF BIDDEFORD","00ddaa0e-09a4-11ec-a495-16a398308e81","+1 207 282 1893",NULL,"airportmanager@biddefordmaine.org",False,"Municipal Airport",NULL,"123.0"
2653,"2021-08-27 14:48:40.536026+00","2021-11-30 01:15:28.90113+00",1551,"MILLION AIR BY AEROSUPPORT FBO",NULL,"+57 56 569200",NULL,"operationscol@aerosupportfbo.com",False,"Aeropuerto Rafael Nunez, Plataforma Aviacion General Cartagena",NULL,"131.6"
2979,"2021-08-27 14:58:13.500982+00","2021-08-27 14:58:13.500982+00",503,"TGS TURKISH GROUND SERVICES INC.","33c5a35e-0747-11ec-a83c-16a398308e81","+90 212 463 4007",NULL,"ayt@tgs.aero",False,"Antalya Airport",NULL,NULL
1012,"2021-02-13 19:56:44.139831+00","2022-02-07 21:32:35.343+00",2627,"ISLAND JET CENTER","771b79ac-885d-11ec-97af-16a398308e81","+1 409 572 2555",NULL,"info@islandjetcenter.com",False,"2115 Terminal Drive #3 Galveston, TX 77552",NULL,"123.05"
1270,"2021-02-14 02:08:39.458808+00","2021-11-03 18:42:49.232364+00",2331,"JETSCAPE SERVICES","d7fd0c64-3cd5-11ec-a889-16a398308e81","+1 954 359 9991",NULL,"customerservice@jetscapefbo.com",False,"240 SW 34th Street Ft Lauderdale, FL 33315",False,"130.925"
1332,"2021-02-14 04:23:21.199574+00","2021-02-14 04:23:21.199574+00",5106,"ICCS MEXICO & LATIN AMERICA FBO",NULL,"+52 55 8421 1702",NULL,"iccsops@iccs.com.mx",False,"Aerpto Gen Mariano Escobeda Monterrey",NULL,"132.45"
3823,"2021-08-27 18:41:37.162971+00","2021-08-27 18:41:37.162971+00",3680,"BAGS GROUND SERVICES CO. LTD","6900577a-0766-11ec-8257-16a398308e81","+66 75 701638",NULL,"opskbv@bags-groundservices.com",False,"Krabi International Airport",NULL,"131.05"
2694,"2021-08-27 14:49:31.711691+00","2021-08-27 14:49:31.711691+00",1477,"AVIATOR AIRPORT SERVICES DENMARK A/S (EXEC)","fcc19742-0745-11ec-ab9c-16a398308e81","+45 32 474718",NULL,"ops.cph@aviator.eu",False,"Copenhagen Airport",NULL,"130.025"
5468,"2021-08-27 21:06:10.04745+00","2021-08-27 21:06:10.04745+00",8243,"ARGOS VIP PRIVATE HANDLING","9a719170-077a-11ec-8249-16a398308e81","+39 348 741 6727",NULL,"ops@argosvph.com",False,NULL,NULL,"118.65"
2985,"2021-08-27 14:58:13.693405+00","2021-08-27 14:58:13.693405+00",200,"DNATA EXECUTIVE AVIATION","33d6b61c-0747-11ec-b168-16a398308e81","+55 81 3093 9393",NULL,"executive.ops@dnata.com.br",False,"Aeroporto Santa Maria",NULL,NULL
2997,"2021-08-27 14:58:13.958284+00","2021-08-27 14:58:13.958284+00",255,"CELEBI PLATINUM FBO SERVICES","340db1b2-0747-11ec-b169-16a398308e81","+91 99 9805 1101",NULL,"Operations.AMD@celebiaviation.in",False,NULL,NULL,NULL
3010,"2021-08-27 14:58:14.015484+00","2021-08-27 14:58:14.015484+00",163,"SO.GE.A.AL. SPA","341a910c-0747-11ec-b880-16a398308e81","+39 079 935282",NULL,"ops@sogeaal.it",False,"Aeroporto Alghero",NULL,NULL
1287,"2021-02-14 02:48:25.397914+00","2022-01-11 19:26:13.036395+00",11339,"NEW SMYRNA BEACH AIRPORT","56794372-7314-11ec-8803-16a398308e81","+1 386 424 2199",NULL,"rwalker@cityofnsb.com",False,"602 Skyline Dr New Smyrna Beach, FL 32168",False,NULL
2996,"2021-08-27 14:58:13.958689+00","2021-08-27 14:58:13.958689+00",255,"SARC AVIATION (P) LTD","340db1d0-0747-11ec-bbd3-16a398308e81","+91 97 1142 2555",NULL,"ops.amd@sarcaviation.in",False,NULL,NULL,NULL
854,"2021-02-13 17:25:57.833499+00","2021-12-16 19:09:38.672367+00",6269,"SULLINAIR JET CENTER","b71e4fb8-5ea3-11ec-a484-16a398308e81","+1 509 545 6524",NULL,"sullinair@gmail.com",False,"3702 Stearman Ave Pasco, WA 99301",NULL,"122.95"
7034,"2021-09-17 17:26:46.943109+00","2022-01-05 18:02:50.701767+00",25819,"RICHMOND EXECUTIVE AVIATION","b271cd74-6e51-11ec-8c91-16a398308e81",NULL,NULL,NULL,False,"7511 Airfield Dr Richmond, VA 23237",NULL,NULL
1022,"2021-02-13 20:10:22.010871+00","2021-03-05 14:06:02.849893+00",1781,"WESTERN EDGE AVIATION LLC","eb743b84-7dbb-11eb-b8c2-1248a61b23d1","+1 701 483 4221",NULL,"rick@westernedgeaviation.net",False,"11142 42nd St SW Dickinson, ND 58601",NULL,"123.0"
3014,"2021-08-27 14:58:14.080374+00","2021-08-27 14:58:14.080374+00",791,"AB DALAFLYGET","3425cffe-0747-11ec-b758-16a398308e81","+46 243 64500",NULL,"bleinfo@dalaflyget.se",False,"Dala Airport",NULL,"131.8"
1544,"2021-02-14 14:07:55.393734+00","2021-02-14 14:07:55.393734+00",8778,"MORGAN AVIATION",NULL,"+1 807 937 5122",NULL,"drydenesso@drytel.net",False,"1012 Airport Road, Unit 8 Dryden, ON P8N 2Z3",NULL,NULL
3004,"2021-08-27 14:58:13.987449+00","2021-08-27 14:58:13.987449+00",81,"AIR SPACE AVIATION SERVICES","34127d5a-0747-11ec-a83e-16a398308e81","+962 795 536662",NULL,"info@asas-areo.com",False,"Marka International Airport",NULL,"122.95"
2540,"2021-08-27 14:48:27.820809+00","2021-08-27 14:48:27.820809+00",1352,"WESTGATE PETROLEUM","d6b506ba-0745-11ec-993a-16a398308e81","+1 707 263 6512",NULL,"info@westgatepetroleum.com",False,"3740 Highland Springs Rd",NULL,"122.8"
1258,"2021-02-14 01:42:14.41405+00","2021-03-05 16:15:53.695314+00",4565,"LAWRENCE AIRMOTIVE","0f28ffe4-7dce-11eb-b17b-1248a61b23d1","+1 603 479 2067",NULL,"lwmairmotive@outlook.com",False,"492 Sutton St North Andover, MA 01845",NULL,"122.8"
3020,"2021-08-27 14:58:14.448802+00","2021-08-27 14:58:14.448802+00",654,"MENZIES AVIATION","345aa1ac-0747-11ec-a632-16a398308e81","+27 41 507 7289",NULL,"deon.myburgh@menziesaviation.com",False,"Bloemfontein Airport",NULL,NULL
